normalized_part_number,vendor_combo,member_count,skus
16739,VTWIN+WPS,2,WPS-865-01030|VT-35-0363
A6754,PU+VTWIN,2,11060026|VT-17-9751
78021,PU+VTWIN,2,DS193002|VT-42-0226
5016610041,PU+VTWIN,2,DS223759|VT-13-0172
191318,VTWIN+WPS,2,WPS-820-54692|VT-19-0606
110019,VTWIN,2,VT-40-0019|VT-36-0627
A3790500,PU+VTWIN,2,11320281|VT-18-0455
296800,PU+VTWIN,2,11060061|VT-17-9898
191322,VTWIN+WPS,2,WPS-820-54696|VT-19-0610
62142,PU+VTWIN,2,16010225|VT-14-0700
A2498166,PU+VTWIN,2,09500227|VT-12-1516
JGI2700289,PU+VTWIN,2,DS174373|VT-14-0625
JGI2526386,PU+VTWIN,2,DS174367|VT-15-0932
JGI1754148A,PU+VTWIN,2,DS174470|VT-15-1005
S521,PU+VTWIN,2,S521|VT-11-9776
A3505052,PU+VTWIN,2,09500418|VT-17-0910
1066051,PU+VTWIN,2,09280023|VT-11-7715
202038C,PU+VTWIN,2,09261985|VT-11-0980
62137,PU+VTWIN,2,VT-26-0400|44020048
27400040,VTWIN,2,VT-35-2424|VT-32-2185
BG001801,PU+WPS,2,18610522|WPS-27-5728
2021031,PU+VTWIN+WPS,3,WPS-191-57075|VT-11-1227|09262963
JGI1705399,PU+VTWIN,2,DS173222|VT-15-1208
42815,VTWIN+WPS,2,VT-23-0554|WPS-820-32004
190401,VTWIN+WPS,2,WPS-820-2696|VT-32-0742
DR6B,PU+VTWIN+WPS,3,21200046|WPS-850-08011|VT-32-9611
BA051231,PU+WPS,2,WPS-27-5798BK|22110172
20813,PU+WPS,2,WPS-830-1133|24010124
84081,PU+WPS,2,WPS-830-1185|DS189975
JGI1738699,PU+VTWIN,2,DS173223|VT-15-1195
JGI2925078,PU+VTWIN,2,DS289104|VT-15-1019
40130089070,PU+VTWIN,2,DS223753|VT-18-1116
990417,PU+WPS,2,WPS-830-1197|19133010
H070789MB1,PU+VTWIN,2,06101874|VT-26-2240
1201,PU+VTWIN+WPS,3,WPS-830-5033|VT-41-0988|09261469
1304,PU+WPS,2,WPS-830-5037|09250728
8050,VTWIN,2,VT-27-1060|VT-30-8050
3534,PU+VTWIN,2,VT-27-1072|DS3534
8374,VTWIN+WPS,2,WPS-56-8374|VT-27-8374
JGI1703007X,PU+VTWIN,2,09342097|VT-15-1455
2291,VTWIN,2,VT-27-2291|VT-30-0776
302860,VTWIN+WPS,2,WPS-820-52453|VT-50-0622
JGI3014358,PU+VTWIN,2,DS174040|VT-15-1023
302861,VTWIN+WPS,2,WPS-820-52454|VT-50-0623
302862,VTWIN+WPS,2,WPS-820-52455|VT-31-0025
108,VTWIN+WPS,2,WPS-57-0108|VT-41-0134
JGI3490105KF,PU+VTWIN,2,09344617|VT-15-1334
28629,WPS,2,WPS-82-8299|WPS-29-1123
2M4942005,VTWIN+WPS,2,WPS-865-02001|VT-11-1351
350153,VTWIN,2,VT-37-8790|VT-22-0760
88186,VTWIN+WPS,2,WPS-820-51548|VT-11-1196
606009,PU+VTWIN,2,VT-34-0351|07110041
36028,VTWIN+WPS,2,WPS-820-52286|VT-24-0198
2M6164005,VTWIN+WPS,2,WPS-865-02004|VT-11-1358
6164,VTWIN+WPS,2,WPS-865-02008|VT-11-0190
6164010,VTWIN+WPS,2,WPS-865-02010|VT-11-0192
6164020,VTWIN+WPS,2,WPS-865-02011|VT-11-0193
6164030,VTWIN+WPS,2,WPS-865-02012|VT-11-0194
2M6127,VTWIN+WPS,2,WPS-865-02016|VT-11-1363
2M6127030,VTWIN+WPS,2,WPS-865-02019|VT-11-1366
2M6127040,VTWIN+WPS,2,WPS-865-02020|VT-11-1367
6127,VTWIN+WPS,2,WPS-865-02021|VT-11-0185
6127030,VTWIN+WPS,2,WPS-865-02024|VT-11-0188
2M6482,VTWIN+WPS,2,WPS-865-02026|VT-11-1368
2M6482010,VTWIN+WPS,2,WPS-865-02027|VT-11-1369
500140,PU+VTWIN,2,06302835|VT-50-1140
2M6482020,VTWIN+WPS,2,WPS-865-02028|VT-11-1370
2M6482040,VTWIN+WPS,2,WPS-865-02030|VT-11-1372
6482,VTWIN+WPS,2,WPS-865-02031|VT-11-0176
CM255,VTWIN+WPS,2,WPS-27-M255|VT-48-1812
CM256,VTWIN+WPS,2,WPS-27-M256|VT-48-0599
2021250,PU+WPS,2,WPS-191-27050|09500887
241276,PU+VTWIN+WPS,3,WPS-820-54660|VT-13-0871|11200444
148422,PU+VTWIN+WPS,3,WPS-820-54720|VT-18-2158|11321583
2020260,PU+VTWIN,2,09262866|VT-11-6127
15500,VTWIN+WPS,2,WPS-132-7065|VT-16-0388
353064,VTWIN+WPS,2,WPS-820-4064|VT-27-0457
AX068M00,PU+WPS,2,WPS-27-5830|06310180
JGI6053989KF,PU+VTWIN,2,09344618|VT-15-1332
70139,VTWIN,2,VT-30-0109|VT-32-7139
70300,VTWIN,2,VT-32-3116|VT-15-0179
190310JBS,PU+VTWIN,2,VT-32-0178|21050124
NOBDPYH,PU+VTWIN+WPS,3,21300138|WPS-850-08788|VT-32-5058
DP4B,PU+VTWIN+WPS,3,21200056|WPS-850-08021|VT-32-9621
110061,VTWIN+WPS,2,WPS-87-10061|VT-36-2552
19301,VTWIN+WPS,2,WPS-830-0300|VT-50-2600
19314,VTWIN+WPS,2,WPS-830-0303|VT-42-0618
20118,VTWIN+WPS,3,WPS-830-0310|WPS-830-1100|VT-25-3253
20301,PU+WPS,2,WPS-830-0312|35110027
20308,VTWIN+WPS,2,WPS-830-0314|VT-25-0050
20314,VTWIN+WPS,2,WPS-830-0317|VT-25-0771
20318,VTWIN+WPS,2,WPS-830-0318|VT-25-2288
BZ080000,PU+WPS,2,22100695|WPS-28-61022
21414,VTWIN+WPS,2,WPS-830-0339|VT-23-1414
21418,VTWIN+WPS,2,WPS-830-0341|VT-23-1418
77623,PU+VTWIN,2,35010975|VT-42-0189
U080217,VTWIN,2,VT-30-0240|VT-30-0601
21411,VTWIN+WPS,2,WPS-830-0367|VT-23-1411
3576,PU+VTWIN,2,DS3576|VT-54-0438
286082,VTWIN,2,VT-42-0998|VT-42-0164
2022,PU+VTWIN,2,VT-40-0359|07120318
77031,VTWIN,2,VT-31-0429|VT-32-7031
DEI2114LB,PU+WPS,2,WPS-827-05063|14010985
DEIOEM14LS,PU+WPS,2,WPS-827-05080|14010984
DEIOEMB,PU+WPS,2,WPS-827-05081|14011032
DEIOEMC,PU+WPS,2,WPS-827-05082|14011033
TALONOEMB,PU+WPS,2,WPS-827-05401|14011022
610,PU,2,DS305501|07110045
NHCXJ12,PU+VTWIN,2,21200369|VT-32-6678
1212,PU+VTWIN,2,VT-34-2150|09263368
79600,PU+VTWIN,2,08010462|VT-32-7539
302291,VTWIN,2,VT-42-1054|VT-46-0339
DC121,PU+VTWIN,2,21020025|VT-32-9343
PCC128118,PU+VTWIN,2,12040123|VT-20-0060
250029GB,PU+VTWIN,2,VT-42-1164|21130494
80176B,VTWIN,2,VT-50-1514|VT-50-1305
JGI6056536,PU+VTWIN,2,DS174780|VT-15-0919
JGI2624668D,PU+VTWIN,2,VT-15-0939|DS174730
80211,VTWIN,2,VT-50-1875|VT-50-1505
HBCLF0201,VTWIN+WPS,2,WPS-490-9950|VT-16-1898
358885,VTWIN+WPS,2,WPS-235-8885|VT-16-0066
89445,VTWIN+WPS,2,WPS-820-51408|VT-10-0691
11503,VTWIN,2,VT-10-1770|VT-10-0175
120411MD,PU+VTWIN,2,20100777|VT-33-1169
8106,VTWIN,2,VT-33-8106|VT-30-8106
BDL30884,PU+VTWIN,2,DS360011|VT-20-0115
20581,PU+WPS,2,19133001|WPS-830-1129
77001,VTWIN+WPS,2,WPS-276-02081|VT-15-1376
JGI3482479,PU+VTWIN,2,DS174831|VT-15-1039
208700,PU+VTWIN,2,VT-17-8502|DS199418
4550,PU+WPS,2,WPS-821-2026|17411012
056319,PU+WPS,2,WPS-820-0536|16220554
84966,PU+VTWIN+WPS,3,WPS-820-32021|VT-23-0810|17020119
120429,VTWIN+WPS,2,WPS-820-50578|VT-34-0279
193000,VTWIN+WPS,2,WPS-820-51223|VT-20-0369
BA053101,PU+WPS,2,WPS-28-61008|22120814
77933,VTWIN,2,VT-15-7933|VT-35-0872
40175,VTWIN,2,VT-37-8575|VT-32-1217
10560002,VTWIN+WPS,2,WPS-827-07000|VT-20-0516
10560005,VTWIN+WPS,2,WPS-827-07002|VT-20-0550
10560006,VTWIN+WPS,2,WPS-827-07003|VT-20-0769
10560020,VTWIN+WPS,2,WPS-827-07005|VT-20-0770
10560026,VTWIN+WPS,2,WPS-827-07006|VT-20-0771
10560027,VTWIN+WPS,2,WPS-827-07007|VT-20-0772
55404,VTWIN+WPS,2,WPS-139-10014|VT-16-0920
12361,VTWIN+WPS,2,VT-34-0174|WPS-85-4165
DR4B,PU+VTWIN+WPS,3,21200044|WPS-850-08009|VT-32-9609
2021800,PU+WPS,2,WPS-191-27792T|09263276
2021850,PU+WPS,2,WPS-191-27793S|09263277
334148,PU+VTWIN,2,334148|VT-10-2560
A4356035,PU+VTWIN,2,02130388|VT-12-0708
L226828AC,PU+VTWIN,2,20200400|VT-33-1274
106200B,PU+WPS,2,WPS-812-52299|04080374
2023150,PU+VTWIN,2,VT-11-2029|09263220
18438,VTWIN+WPS,2,WPS-865-01426|VT-32-8438
19259,VTWIN+WPS,2,WPS-865-01434|VT-39-0143
19260,VTWIN+WPS,3,WPS-865-01435|VT-23-1019|VT-39-0140
1012,PU+VTWIN,2,09250433|VT-49-0909
2021016H,PU+VTWIN+WPS,3,WPS-191-17046|VT-11-1219|09263306
JGI3491790X,PU+VTWIN,2,DS173193|VT-15-1231
062400,PU+WPS,2,WPS-820-1365|06521570
KB258.010,VTWIN+WPS,2,VT-11-2218|WPS-824-01002
403,VTWIN+WPS,2,WPS-57-0403|VT-25-2223
347013,PU+VTWIN,2,VT-10-0268|DS194027
C10178FP,PU+VTWIN,2,VT-15-1479|09346316
77717,VTWIN,2,VT-15-7717|VT-31-1349
78280,VTWIN,2,VT-15-8280|VT-40-0057
78282,VTWIN,2,VT-15-8282|VT-42-1198
3023010007,PU+VTWIN,2,VT-18-1123|DS223762
20304,PU+VTWIN,2,35150227|VT-25-0992
20733,VTWIN+WPS,2,WPS-865-01162|VT-35-0338
77900,PU+VTWIN,3,16010175|VT-24-1405|VT-14-7900
JGI6714136,PU+VTWIN,2,DS174893|VT-15-1070
BDL13838K,PU+VTWIN,2,VT-20-0631|23021252
A2001C,PU+VTWIN,2,DS390208|VT-35-0218
6482030,VTWIN+WPS,2,WPS-865-02034|VT-11-0179
302180,PU+VTWIN,2,VT-43-0156|09400440
JGI7019,PU+VTWIN,2,DS193632|VT-14-0674
93111,PU+VTWIN,2,07010285|VT-11-3111
40150,PU+VTWIN,2,20402382|VT-32-1041
8751,VTWIN,3,VT-10-8751|VT-27-8751|VT-29-8751
NBR01,VTWIN+WPS,2,WPS-850-08782|VT-32-6578
78060,PU+VTWIN,2,14050080|VT-34-0083
NO2X1202,PU+VTWIN+WPS,3,WPS-850-08784|18610789|VT-32-1315
NOBDPYHCB,PU+VTWIN+WPS,3,WPS-850-08790|VT-32-5059|21200810
NHD69201599A,PU+VTWIN+WPS,3,WPS-850-08794|21201070|VT-32-5066
ATS03A,VTWIN+WPS,2,WPS-850-09001|VT-33-2276
ATS03B,VTWIN+WPS,2,WPS-850-09002|VT-33-2277
ATS03D,VTWIN+WPS,2,WPS-850-09004|VT-32-0794
ILL01,VTWIN+WPS,2,WPS-850-09013|VT-33-0713
ILL01A,VTWIN+WPS,2,WPS-850-09014|VT-33-0816
ILL01B,VTWIN+WPS,2,WPS-850-09016|VT-33-0815
ILL01E,VTWIN+WPS,2,WPS-850-09019|VT-33-1193
71350,VTWIN,2,VT-31-2104|VT-46-0256
ILLCBA,VTWIN+WPS,2,WPS-850-09030|VT-33-1194
ILLCBB,VTWIN+WPS,2,WPS-850-09031|VT-33-1195
ILLCBDR,VTWIN+WPS,2,WPS-850-09034|VT-33-1637
JGI3490194KF,PU+VTWIN,2,09344613|VT-15-1331
5113010904,PU+VTWIN,2,VT-18-1153|11312051
LE03,VTWIN+WPS,2,WPS-850-09046|VT-33-2138
LE03A,VTWIN+WPS,2,WPS-850-09047|VT-33-2213
LE03C,VTWIN+WPS,2,WPS-850-09048|VT-33-2214
352236,VTWIN+WPS,2,WPS-820-1988|VT-27-0207
LE03SR,VTWIN+WPS,2,WPS-850-09050|VT-32-2143
LECBA,VTWIN+WPS,2,WPS-850-09053|VT-32-2144
6046B,PU+WPS,2,18011266|WPS-82-96419
LECBB,VTWIN+WPS,2,WPS-850-09054|VT-32-2145
LECBC,VTWIN+WPS,2,WPS-850-09055|VT-32-2147
LECBD,VTWIN+WPS,2,WPS-850-09056|VT-32-2146
352239,VTWIN+WPS,2,WPS-820-1989|VT-27-0196
20179,VTWIN+WPS,2,WPS-85-1046|VT-25-0728
148425,PU+VTWIN+WPS,3,WPS-820-54724|VT-18-0671|11321829
1010,VTWIN+WPS,4,VT-32-1036|VT-16-1747|WPS-27-4730|WPS-132-7017
604,PU+VTWIN,2,21200548|VT-16-1882
7201,PU+WPS,2,09250533|WPS-874-1935
6164005,VTWIN+WPS,2,WPS-865-02009|VT-11-0191
MCSCT1,VTWIN+WPS,2,VT-32-8042|WPS-275-01100
40261,VTWIN,2,VT-32-8120|VT-37-4261
200306C,VTWIN,2,VT-33-0113|VT-33-1838
7544,PU+VTWIN,2,17416262|VT-40-0244
105020,PU+WPS,2,WPS-812-52300|04040495
105030G,PU+WPS,2,WPS-812-52303|04040498
105020B,PU+WPS,2,WPS-812-52304|04040499
7443796,PU,2,22100287|DS243612
105120B,PU+WPS,2,WPS-812-52310|04040543
200444,PU+VTWIN,2,VT-33-2357|20010095
80319,WPS,2,WPS-57-6566|WPS-817-01808
1062A,VTWIN,2,VT-34-1457|VT-21-3001
20200390,PU+VTWIN,3,VT-33-2259|VT-31-0079|20200390
291,PU+VTWIN,2,VT-37-0748|DS098291
20305,PU+VTWIN,3,DS190141|VT-25-0488|35150228
600012,PU+VTWIN,2,10102650|VT-34-0319
110291P,PU+VTWIN,2,VT-37-8934|11070326
TPS30,PU+VTWIN,2,DS360048|VT-20-0652
JGI12068,PU+VTWIN,2,DS173214|VT-14-0810
801015,PU+WPS,2,WPS-280-1150|21101101
1013030006,PU+VTWIN,2,DS223373|VT-36-0703
19007,PU+VTWIN,2,18610869|VT-23-0029
JGI2522536A,PU+VTWIN,2,DS174422|VT-15-1077
105135,PU+WPS,2,WPS-812-52314|04040567
105135B,PU+WPS,2,WPS-812-52315|04040568
105135G,PU+WPS,2,WPS-812-52316|04040569
71373A,VTWIN,2,VT-32-0406|VT-32-8930
500,PU+WPS,2,WPS-571-6103|07060016
500762B,PU+WPS,2,WPS-812-55013|16202331
1390,PU+VTWIN,2,09251037|VT-16-1283
JGI1750748,PU+VTWIN,2,DS174425|VT-15-1079
210202,PU+VTWIN,2,VT-32-0449|11320005
NA14803030,PU+VTWIN+WPS,3,21200411|WPS-850-08146|VT-32-6547
42817,VTWIN+WPS,2,VT-23-0551|WPS-820-32006
CM252,VTWIN+WPS,2,VT-48-1762|WPS-27-M252
3517X,PU+VTWIN,2,VT-11-9760|3517X
78288,VTWIN,2,VT-42-0269|VT-15-8288
52072RS,VTWIN+WPS,2,VT-12-0588|WPS-22-53104
216348,PU+VTWIN,2,09250598|VT-10-6348
G320316,PU+VTWIN,2,VT-20-0240|12020070
87116,VTWIN+WPS,2,WPS-820-32026|VT-23-0811
H170571T,PU+VTWIN,2,06300613|VT-28-0857
86271,VTWIN+WPS,2,WPS-820-51511|VT-35-0652
86285,VTWIN+WPS,2,WPS-820-51512|VT-35-9195
86187,PU+WPS,2,WPS-820-52465|04040315
28188,VTWIN+WPS,2,WPS-820-52467|VT-24-0097
28187,VTWIN+WPS,2,WPS-820-52468|VT-24-0449
28186,VTWIN+WPS,2,WPS-820-52469|VT-24-0181
28185,VTWIN+WPS,2,WPS-820-52470|VT-24-0182
37488,VTWIN+WPS,2,WPS-820-52471|VT-24-0451
37487,VTWIN+WPS,2,WPS-820-52472|VT-24-0450
89786,VTWIN+WPS,2,WPS-820-58021|VT-10-1608
80041,PU+VTWIN+WPS,3,WPS-820-58022|09230630|VT-10-1607
801007,PU+VTWIN+WPS,3,VT-32-5120|WPS-280-1007|801007
2021,VTWIN,2,VT-40-0358|VT-21-0934
NTT182,PU+VTWIN,2,21300374|VT-41-0198
NHCXMB08,PU+VTWIN,2,21200222|VT-32-6653
DTMHP,PU+VTWIN+WPS,3,21200309|WPS-850-08052|VT-32-6518
NCBH01A,PU+VTWIN+WPS,3,21200769|WPS-850-08653|VT-32-2213
SOLIDSOCKETS,PU+VTWIN+WPS,3,WPS-850-08003|VT-32-9603|21200072
10043,VTWIN+WPS,2,VT-48-1004|WPS-58-5200
500770,PU+WPS,2,WPS-812-55050|16211054
2M4805005,VTWIN+WPS,2,VT-11-1398|WPS-865-2047
500770B,PU+WPS,2,WPS-812-55051|16211055
120027,PU+VTWIN+WPS,3,24010096|WPS-12-0270|VT-33-1969
327092,PU+VTWIN+WPS,3,03650054|WPS-232-7092|VT-37-8887
T216924,PU+VTWIN,2,22100198|VT-39-0213
8140719000,PU,2,08220592|08011364
78468,VTWIN,2,VT-10-0834|VT-15-1103
201408,PU+WPS,2,WPS-820-51153|12102664
88721,PU,2,09320219|04040303
339187,VTWIN+WPS,2,WPS-820-54157|VT-44-0760
339907,VTWIN+WPS,2,WPS-820-54158|VT-44-0006
339908,VTWIN+WPS,2,WPS-820-54159|VT-44-0007
302840,VTWIN+WPS,2,WPS-820-70210|VT-43-0796
JGI1705599X,PU+VTWIN,2,20112099|VT-15-1348
78357,VTWIN,2,VT-15-8357|VT-15-8366
3020,VTWIN+WPS,2,VT-32-3047|WPS-132-7043
25003,PU+VTWIN,2,09344730|VT-35-0771
JGI1705505X,PU+VTWIN,2,09351093|VT-15-1342
223,VTWIN,2,VT-37-0742|VT-14-0900
78114,VTWIN,3,VT-32-1403|VT-30-0488|VT-35-8114
61000676,VTWIN,2,VT-38-0870|VT-38-0633
500773TIN,PU+WPS,2,WPS-812-02141|16100684
500775,PU+WPS,2,WPS-812-02142|16021495
500779,PU+WPS,2,WPS-812-02145|16010571
500779B,PU+WPS,2,WPS-812-02146|16010572
JGI2541670DL,PU+VTWIN,2,09350074|VT-15-1279
6795,PU+WPS,2,18002321|WPS-82-96505
19135,VTWIN+WPS,2,VT-27-1227|WPS-865-01204
JGI12067AK,PU+VTWIN,2,DS174906|VT-15-1167
78390,VTWIN,2,VT-42-1279|VT-15-8390
78361,VTWIN,2,VT-15-8361|VT-27-0471
10560030,VTWIN+WPS,2,WPS-827-07008|VT-20-0773
78564,VTWIN,2,VT-14-8564|VT-22-0132
70279,VTWIN,2,VT-17-0902|VT-32-7279
901106,PU+WPS,2,WPS-790-01034|09300006
3033010019,PU+VTWIN,2,11313325|VT-18-3273
JGI6064565,PU+VTWIN,2,VT-15-0917|DS174230
PV41504,PU+WPS,2,10204287|WPS-133-4023
9948,PU+VTWIN,2,VT-30-0684|10220119
1013010001,PU+VTWIN,2,06521307|VT-36-2350
STAMPSOCKETS,PU+VTWIN+WPS,3,21200038|WPS-850-08001|VT-32-9601
150117,PU+VTWIN,2,VT-10-8264|DS194172
99771,PU+WPS,2,WPS-830-1201|24010118
JGI1863348KF,PU+VTWIN,2,VT-15-0070|09343434
78392,VTWIN,2,VT-15-8392|VT-43-9169
55151,PU+VTWIN,2,06360611|VT-27-0019
40130047010,PU+VTWIN,2,VT-18-1148|DS223746
78399,VTWIN,2,VT-15-8399|VT-38-0665
NSC01,PU+VTWIN+WPS,3,20500244|VT-32-1919|WPS-850-08658
78009,VTWIN,2,VT-23-0800|VT-23-0042
C770139GB,PU+VTWIN,2,15101112|VT-50-1598
77325,VTWIN,2,VT-15-7325|VT-15-0888
71093,PU+VTWIN,2,10140361|VT-43-0192
77810,VTWIN,2,VT-49-1006|VT-15-7810
A9125,PU+VTWIN,2,VT-10-8505|09200073
16455,PU+VTWIN,2,18010606|VT-19-0673
76753,PU+VTWIN,2,08020764|VT-31-0790
72694,VTWIN,2,VT-12-0161|VT-12-1767
WT001C,VTWIN,2,VT-49-2494|VT-49-2495
76279,PU+VTWIN,2,08020890|VT-14-0917
2023100,PU+VTWIN,2,VT-11-2342|09263219
78532,VTWIN,2,VT-33-1648|VT-15-8532
76306B3,VTWIN,2,VT-34-0138|VT-34-0141
PCC125118,PU+VTWIN,2,12040130|VT-20-0456
204323C,PU+WPS,2,09260729|WPS-191-57040C
61026,PU+VTWIN,2,16201484|VT-52-0071
JGI3495589K,PU+VTWIN,2,VT-15-0874|DS174955
78612,VTWIN,2,VT-33-1726|VT-15-8612
86162,VTWIN,2,VT-33-6162|VT-31-1300
4793,VTWIN,2,VT-27-0722|VT-21-2025
102130,PU+WPS,2,WPS-812-02117|06401674
40115,PU+VTWIN,2,VT-32-6684|20101458
8483,VTWIN,2,VT-30-4012|VT-33-1107
7353,VTWIN,2,VT-42-0386|VT-29-1164
MCCBR1,VTWIN+WPS,2,WPS-275-01010|VT-32-9207
678H.HF,PU+VTWIN,2,VT-23-4556|17211923
2C5232,VTWIN+WPS,2,VT-11-1430|WPS-865-2043
77340,VTWIN,2,VT-15-7340|VT-44-0894
NM334722001,PU+VTWIN+WPS,3,21200322|WPS-850-08318|VT-32-9681
L226828R,PU+VTWIN,2,VT-33-1272|20200398
76033,PU+VTWIN,2,08010456|VT-33-2194
TJA063,VTWIN+WPS,2,WPS-820-50678|VT-34-0934
40371,PU+VTWIN,2,VT-73-371|10102894
JGI2607793,PU+VTWIN,2,VT-15-1117|09343431
40177,VTWIN,2,VT-37-8577|VT-32-1687
H4P43T2,PU+VTWIN,2,VT-33-0181|20010378
76182,PU+VTWIN,2,08020486|VT-33-0361
040901AGB,PU+VTWIN,2,24011046|VT-37-9399
86132,VTWIN,2,VT-23-1995|VT-33-6132
2M4941005,VTWIN+WPS,3,WPS-865-2050|VT-11-1414|VT-11-1355
THICKYOEM14LS,PU+WPS,2,WPS-827-05425|14010979
B060198ASP,PU+VTWIN,2,VT-23-0908|17103155
2021017H,PU+WPS,2,WPS-191-17047|09263018
94643,VTWIN,2,VT-20-4643|VT-24-1932
94644,VTWIN,2,VT-20-4644|VT-24-1909
AC1156AR,VTWIN+WPS,2,WPS-227-0016|VT-33-1587
C770081,VTWIN+WPS,2,WPS-820-2626|VT-50-0040
102025B,PU+WPS,2,WPS-820-60403|21020308
102029,PU+WPS,2,WPS-820-60406|21020228
102001,PU+VTWIN+WPS,3,WPS-820-60408|VT-32-0743|21020225
102003,PU+WPS,3,WPS-820-60409|21020244|04160037
102004,PU+VTWIN+WPS,4,WPS-820-60410|VT-32-0771|21020274|04160038
402,VTWIN+WPS,2,VT-37-9040|WPS-57-0402
102014,PU+WPS,2,WPS-820-60415|21020359
H070593SMB,PU+VTWIN,2,06102324|VT-26-1053
9088,VTWIN,2,VT-42-1093|VT-42-1110
KB305.010,VTWIN+WPS,2,VT-11-2259|WPS-824-01008
2020691C,PU+VTWIN+WPS,3,WPS-191-57010C|VT-11-1061|09262008
5517,PU+VTWIN,2,VT-16-1191|17411030
120074,PU+VTWIN+WPS,3,VT-31-0686|24010557|WPS-57-20074
JGI1703466X,PU+VTWIN,2,DS174973|VT-15-1187
202024C,PU+VTWIN+WPS,3,WPS-191-57045C|VT-11-0970|09260752
CM250,VTWIN+WPS,2,WPS-27-M250|VT-48-1761
DEI2114LC,PU+WPS,2,WPS-827-05064|14011026
DEI2313EC,PU+WPS,2,WPS-827-05067|14011037
302912,VTWIN+WPS,2,WPS-820-51927|VT-42-0249
053842,PU+WPS,2,WPS-820-54379|06102257
8476,VTWIN,2,VT-27-1762|VT-27-1549
76695,PU+VTWIN,2,08010742|VT-31-0841
SG2,PU+VTWIN,2,VT-20-0965|DS360158
40263,VTWIN,2,VT-37-4263|VT-32-8122
H070790MB4,PU+VTWIN,2,VT-26-2230|06150276
77720,VTWIN,2,VT-23-0680|VT-15-7720
EVRD1,PU+VTWIN,2,VT-20-0928|DS360400
CTX14LBSFT,PU+WPS,2,WPS-49-3033|21130769
20189,VTWIN+WPS,2,WPS-85-4060|VT-25-1838
78418,VTWIN,2,VT-33-1633|VT-15-8418
78545,VTWIN,2,VT-15-8545|VT-30-1312
A3001C,PU+WPS,2,WPS-274-0509|07050082
A1351T,VTWIN,2,VT-8861-8|VT-8860-8
202054C,PU+WPS,2,WPS-191-57048C|09261988
77428,VTWIN,2,VT-15-7428|VT-39-0459
8082,PU+WPS,2,09251070|WPS-56-8082
6057,PU+WPS,3,WPS-82-96024|WPS-681-4638|18011244
JGI6054065,PU+VTWIN,2,DS173394|VT-15-1128
6257,PU+VTWIN+WPS,3,WPS-82-96381|VT-23-1020|18020392
78551,VTWIN,2,VT-15-8551|VT-53-0877
58606,VTWIN+WPS,2,VT-20-8606|WPS-57-058607
H070749,PU+VTWIN,2,VT-26-2208|06120146
H070585B,PU+VTWIN,2,VT-26-0981|06100187
KB348.010,VTWIN+WPS,2,WPS-824-01363|VT-11-2276
63664B,VTWIN,2,VT-26-2216|VT-26-2214
1013030021,PU+VTWIN,2,VT-36-0762|DS223416
2021061H,PU+WPS,2,WPS-191-17049|09263344
10HC350,PU+WPS,2,WPS-191-57100|09263351
808H.LS,PU+VTWIN,2,VT-23-1952|17211752
88252,VTWIN+WPS,2,WPS-820-26354|VT-40-0634
41SI,PU+VTWIN,2,VT-20-0904|11200429
40247,VTWIN,2,VT-37-4024|VT-32-1656
77033,VTWIN,2,VT-34-1565|VT-32-7033
B281350B,PU+WPS,2,WPS-750-05582|13102333
062430,PU+WPS,2,WPS-70-602430|06523246
V30HTCHB,PU+WPS,2,WPS-206-40117|06303423
V30HTCHU,PU+WPS,2,WPS-206-40119|06303425
1274,VTWIN,2,VT-33-0232|VT-32-1301
81033,PU+VTWIN+WPS,3,WPS-820-53031|04140735|VT-24-1428
81243,VTWIN+WPS,2,WPS-820-53033|VT-24-1429
4321,PU+VTWIN,2,VT-43-1055|06500707
8130,PU+VTWIN+WPS,3,DS290149|VT-30-8130|WPS-133-4014
6986,PU+WPS,2,WPS-82-96084|18001750
6208RB,PU+WPS,2,WPS-82-96418|18011219
6957T,PU+WPS,2,WPS-82-96559|18001829
191321,VTWIN+WPS,2,WPS-820-54695|VT-19-0609
GBDU002,PU+WPS,2,WPS-17-DU002|17104922
GBDU004,PU+WPS,2,WPS-17-DU004|17104924
GBDU009,PU+WPS,2,WPS-17-DU009|17104929
3200355,PU+VTWIN,2,VT-10-3506|09220143
4542,PU+VTWIN,2,17411007|VT-39-0941
1023040014,PU+VTWIN,2,VT-36-1514|DS224007
81028,PU+VTWIN,2,07100283|VT-50-0032
204171,PU+VTWIN+WPS,3,WPS-191-17001|VT-11-6002|DS198972
78149,VTWIN,2,VT-23-9270|VT-15-8149
202013,PU+VTWIN+WPS,3,WPS-191-17007|VT-11-6093|09260328
200789,PU+VTWIN+WPS,3,WPS-191-27790|VT-13-0789|DS199209
216337,PU+VTWIN,2,VT-10-8146|09250115
204197,PU+VTWIN+WPS,3,WPS-191-17015|DS198976|VT-11-6010
204196,PU+VTWIN+WPS,3,WPS-191-17021|VT-11-6004|DS198975
251001,PU+WPS,2,WPS-22-51001|A251001
3200350,PU+VTWIN,2,VT-10-3507|09220156
251368,PU+WPS,2,WPS-22-51368|A251368
251369,PU+WPS,2,WPS-22-51369|A251369
901,VTWIN,2,VT-16-2130|VT-49-0908
60301,PU+VTWIN,2,VT-30-2204|16210895
34168,PU+VTWIN,2,06510006|VT-25-4168
