row_id,catalog_source,source_page,section,fits_raw,hd_model_code,year_start,year_end,note,cable_type,variant,sku,sku_nodash,oem_number,length,elbow_or_adjuster,travel,cruise_ready,catalog_unified_id,catalog_unified_name,already_has_oem
106,oldbook_2026,890,DRESSER (5-SPEED),For 84-86 FLT,FLT,1984,1986,,throttle,braided,0650-0313,06500313,56327-81B,"42 1/2""",70°,"3 3/4""",,14161,"Stainless Braided Throttle Cable - 42-1/2""",no
107,oldbook_2026,890,DRESSER (5-SPEED),For 84-86 FLT,FLT,1984,1986,,throttle,black_vinyl,0650-0350,06500350,56327-81B,"42 1/2""",70°,"3 3/4""",,14472,"Black Vinyl Throttle Cable - 42-1/2""",no
108,oldbook_2026,890,DRESSER (5-SPEED),For 84-86 FLT,FLT,1984,1986,,idle,braided,0651-0126,06510126,56328-81B,"42 1/2""",70°,"4""",N,24,"Stainless Braided Idle Cable - 42-1/2""",no
109,oldbook_2026,890,DRESSER (5-SPEED),For 84-86 FLT,FLT,1984,1986,,idle,black_vinyl,0651-0163,06510163,56328-81B,"42 1/2""",70°,"4""",N,14277,"Black Vinyl Idle Cable - 42-1/2""",no
110,oldbook_2026,890,DRESSER (5-SPEED),For 82-83 FLT,FLT,1982,1983,,throttle,braided,0650-0307,06500307,56324-81C,"32 1/2""",45°,"3""",,3243,"Stainless Braided Throttle Cable - 32-1/2""",no
111,oldbook_2026,890,DRESSER (5-SPEED),For 82-83 FLT,FLT,1982,1983,,throttle,black_vinyl,0650-0344,06500344,56324-81C,"32 1/2""",45°,"3""",,3098,"Black Vinyl Throttle Cable - 32-1/2""",no
112,oldbook_2026,890,DRESSER (5-SPEED),For 82-83 FLT,FLT,1982,1983,,idle,braided,0651-0118,06510118,56323-81C,"32 1/4""",45°,"4""",N,3199,"Stainless Braided Idle Cable - 32-1/2""",no
113,oldbook_2026,890,DRESSER (5-SPEED),For 82-83 FLT,FLT,1982,1983,,idle,black_vinyl,0651-0155,06510155,56323-81C,"32 1/4""",45°,"4""",N,14253,"Black Vinyl Idle Cable - 32-1/2""",no
114,oldbook_2026,890,DRESSER (5-SPEED),For 81 FLT,FLT,1981,1981,,throttle,braided,0650-0313,06500313,56327-81B,"42 1/2""",70°,"3 3/4""",,14161,"Stainless Braided Throttle Cable - 42-1/2""",no
115,oldbook_2026,890,DRESSER (5-SPEED),For 81 FLT,FLT,1981,1981,,throttle,black_vinyl,0650-0350,06500350,56327-81B,"42 1/2""",70°,"3 3/4""",,14472,"Black Vinyl Throttle Cable - 42-1/2""",no
116,oldbook_2026,890,DRESSER (5-SPEED),For 81 FLT,FLT,1981,1981,,idle,braided,0651-0126,06510126,56328-81B,"42 1/2""",70°,"4""",N,24,"Stainless Braided Idle Cable - 42-1/2""",no
117,oldbook_2026,890,DRESSER (5-SPEED),For 81 FLT,FLT,1981,1981,,idle,black_vinyl,0651-0163,06510163,56328-81B,"42 1/2""",70°,"4""",N,14277,"Black Vinyl Idle Cable - 42-1/2""",no
118,oldbook_2026,890,DRESSER (4-SPEED),For 81-84 FL/FLH,FL/FLH,1981,1984,,throttle,braided,0650-0307,06500307,56324-81C,"32 1/4""",45°,"3""",,3243,"Stainless Braided Throttle Cable - 32-1/2""",no
119,oldbook_2026,890,DRESSER (4-SPEED),For 81-84 FL/FLH,FL/FLH,1981,1984,,throttle,black_vinyl,0650-0344,06500344,56324-81C,"32 1/4""",45°,"3""",,3098,"Black Vinyl Throttle Cable - 32-1/2""",no
120,oldbook_2026,890,DRESSER (4-SPEED),For 81-84 FL/FLH,FL/FLH,1981,1984,,idle,braided,0651-0118,06510118,56323-81C,"32 1/4""",45°,"4""",N,3199,"Stainless Braided Idle Cable - 32-1/2""",no
121,oldbook_2026,890,DRESSER (4-SPEED),For 81-84 FL/FLH,FL/FLH,1981,1984,,idle,black_vinyl,0651-0155,06510155,56323-81C,"32 1/4""",45°,"4""",N,14253,"Black Vinyl Idle Cable - 32-1/2""",no
122,oldbook_2026,890,DRESSER (4-SPEED),For 74-80 FL/FLH,FL/FLH,1974,1980,,throttle,braided,0650-0309,06500309,56313-76,"33""",90°,"4""",,3216,"Stainless Braided Throttle Cable - 33""",yes
123,oldbook_2026,890,DRESSER (4-SPEED),For 74-80 FL/FLH,FL/FLH,1974,1980,,throttle,black_vinyl,0650-0346,06500346,56313-76,"33""",90°,"4""",,3174,"Black Vinyl Throttle Cable - 33""",yes
124,oldbook_2026,891,SOFTAIL,For 99 FXST,FXST,1999,1999,,throttle,braided,0650-0292,06500292,56356-96,"30 3/4""",90°,"5""",,2337,"Stainless Braided Throttle Cable - 30-3/4""",yes
125,oldbook_2026,891,SOFTAIL,For 99 FXST,FXST,1999,1999,,throttle,black_vinyl,0650-0329,06500329,56356-96,"30 3/4""",90°,"5""",,14302,"Black Vinyl Throttle Cable - 30-3/4""",no
126,oldbook_2026,891,SOFTAIL,For 99 FXST,FXST,1999,1999,,idle,braided,0651-0099,06510099,56342-96,"30 3/4""",90°,"4 3/4""",N,2408,"Stainless Braided Idle Cable - 30-3/4""",yes
127,oldbook_2026,891,SOFTAIL,For 99 FXST,FXST,1999,1999,,idle,black_vinyl,0651-0136,06510136,56342-96,"30 3/4""",90°,"4 3/4""",N,188,"Black Vinyl Idle Cable - 30-3/4""",yes
128,oldbook_2026,891,SOFTAIL,For 90 FXST,FXST,1990,1990,,throttle,braided,0650-0308,06500308,56343-90,"30""",90°,"5""",,3091,"Stainless Braided Throttle Cable - 30""",yes
129,oldbook_2026,891,SOFTAIL,For 90 FXST,FXST,1990,1990,,throttle,black_vinyl,0650-0345,06500345,56343-90,"30""",90°,"5""",,3288,"Black Vinyl Throttle Cable - 30""",yes
130,oldbook_2026,891,SOFTAIL,For 90 FXST,FXST,1990,1990,,idle,braided,0651-0115,06510115,56342-90,"30""",90°,"4 3/4""",N,8027,"Stainless Braided Idle Cable - 30""",yes
131,oldbook_2026,891,SOFTAIL,For 90 FXST,FXST,1990,1990,,idle,black_vinyl,0651-0152,06510152,56342-90,"30""",90°,"4 3/4""",N,8226,"Black Vinyl Idle Cable - 30"" - Vinyl",yes
132,oldbook_2026,891,SOFTAIL,For 84-89 FXST,FXST,1984,1989,,throttle,braided,0650-0307,06500307,56324-81C,"32 1/4""",45°,"3 3/4""",,3243,"Stainless Braided Throttle Cable - 32-1/2""",no
133,oldbook_2026,891,SOFTAIL,For 84-89 FXST,FXST,1984,1989,,throttle,black_vinyl,0650-0344,06500344,56324-81C,"32 1/4""",45°,"3 3/4""",,3098,"Black Vinyl Throttle Cable - 32-1/2""",no
134,oldbook_2026,891,SOFTAIL,For 84-89 FXST,FXST,1984,1989,,idle,braided,0651-0118,06510118,56323-81C,"32 1/4""",45°,"4""",N,3199,"Stainless Braided Idle Cable - 32-1/2""",no
135,oldbook_2026,891,SOFTAIL,For 84-89 FXST,FXST,1984,1989,,idle,black_vinyl,0651-0155,06510155,56323-81C,"32 1/4""",45°,"4""",N,14253,"Black Vinyl Idle Cable - 32-1/2""",no
136,oldbook_2026,891,SOFTAIL,For 96-99 FXSTC,FXSTC,1996,1999,,throttle,braided,0650-0292,06500292,56356-96,"30 3/4""",90°,"5""",,2337,"Stainless Braided Throttle Cable - 30-3/4""",yes
137,oldbook_2026,891,SOFTAIL,For 96-99 FXSTC,FXSTC,1996,1999,,throttle,black_vinyl,0650-0329,06500329,56356-96,"30 3/4""",90°,"5""",,14302,"Black Vinyl Throttle Cable - 30-3/4""",no
138,oldbook_2026,891,SOFTAIL,For 96-99 FXSTC,FXSTC,1996,1999,,idle,braided,0651-0099,06510099,56342-96,"30 3/4""",90°,"4 3/4""",N,2408,"Stainless Braided Idle Cable - 30-3/4""",yes
139,oldbook_2026,891,SOFTAIL,For 96-99 FXSTC,FXSTC,1996,1999,,idle,black_vinyl,0651-0136,06510136,56342-96,"30 3/4""",90°,"4 3/4""",N,188,"Black Vinyl Idle Cable - 30-3/4""",yes
140,oldbook_2026,891,SOFTAIL,For 90-95 FXSTC,FXSTC,1990,1995,,throttle,braided,0650-0308,06500308,56343-90,"30""",90°,"5""",,3091,"Stainless Braided Throttle Cable - 30""",yes
141,oldbook_2026,891,SOFTAIL,For 90-95 FXSTC,FXSTC,1990,1995,,throttle,black_vinyl,0650-0345,06500345,56343-90,"30""",90°,"5""",,3288,"Black Vinyl Throttle Cable - 30""",yes
142,oldbook_2026,891,SOFTAIL,For 90-95 FXSTC,FXSTC,1990,1995,,idle,braided,0651-0115,06510115,56342-90,"30""",90°,"4 3/4""",N,8027,"Stainless Braided Idle Cable - 30""",yes
143,oldbook_2026,891,SOFTAIL,For 90-95 FXSTC,FXSTC,1990,1995,,idle,black_vinyl,0651-0152,06510152,56342-90,"30""",90°,"4 3/4""",N,8226,"Black Vinyl Idle Cable - 30"" - Vinyl",yes
144,oldbook_2026,891,SOFTAIL,For 99 FXSTB/I,FXSTB/I,1999,1999,,throttle,braided,0650-0286,06500286,56432-98,"26 1/2""",90°,"5""",,301,"Stainless Braided Throttle Cable - 26-1/2""",yes
145,oldbook_2026,891,SOFTAIL,For 99 FXSTB/I,FXSTB/I,1999,1999,,throttle,black_vinyl,0650-0323,06500323,56432-98,"26 1/2""",90°,"5""",,155,"Black Vinyl Throttle Cable - 26-1/2""",yes
146,oldbook_2026,891,SOFTAIL,For 99 FXSTB/I,FXSTB/I,1999,1999,,idle,braided,0651-0094,06510094,56433-98,"26 1/2""",90°,"4 3/4""",N,14268,"Stainless Braided Idle Cable - 26-1/2""",yes
147,oldbook_2026,891,SOFTAIL,For 99 FXSTB/I,FXSTB/I,1999,1999,,idle,black_vinyl,0651-0131,06510131,56433-98,"26 1/2""",90°,"4 3/4""",N,3179,"Black Vinyl Idle Cable - 26-1/2""",yes
148,oldbook_2026,891,SOFTAIL,For 96-99 FXSTS/I,FXSTS/I,1996,1999,,throttle,braided,0650-0294,06500294,56306-96,"32 1/2""",70°,"5""",,3213,"Stainless Braided Throttle Cable - 32-1/2""",yes
149,oldbook_2026,891,SOFTAIL,For 96-99 FXSTS/I,FXSTS/I,1996,1999,,throttle,black_vinyl,0650-0331,06500331,56306-96,"32 1/2""",70°,"5""",,3222,"Black Vinyl Throttle Cable - 32-1/2""",yes
150,oldbook_2026,891,SOFTAIL,For 96-99 FXSTS/I,FXSTS/I,1996,1999,,idle,braided,0651-0102,06510102,56305-96,"32 1/2""",70°,"4 3/4""",N,14134,"Stainless Braided Idle Cable - 32-1/2""",yes
151,oldbook_2026,891,SOFTAIL,For 96-99 FXSTS/I,FXSTS/I,1996,1999,,idle,black_vinyl,0651-0139,06510139,56305-96,"32 1/2""",70°,"4 3/4""",N,183,"Black Vinyl Idle Cable - 32-1/2""",yes
152,oldbook_2026,891,SOFTAIL,For 90-95 FXSTS,FXSTS,1990,1995,,throttle,braided,0650-0318,06500318,56306-90,"32 1/2""",70°,"5""",,3092,"Stainless Braided Throttle Cable - 32-1/2""",yes
153,oldbook_2026,891,SOFTAIL,For 90-95 FXSTS,FXSTS,1990,1995,,throttle,black_vinyl,0650-0355,06500355,56306-90,"32 1/2""",70°,"5""",,3178,"Black Vinyl Throttle Cable - 32-1/2""",yes
154,oldbook_2026,891,SOFTAIL,For 90-95 FXSTS,FXSTS,1990,1995,,idle,braided,0651-0119,06510119,56305-90,"32 1/2""",70°,"4 3/4""",N,184,"Stainless Braided Idle Cable - 32-1/2""",yes
155,oldbook_2026,891,SOFTAIL,For 90-95 FXSTS,FXSTS,1990,1995,,idle,black_vinyl,0651-0156,06510156,56305-90,"32 1/2""",70°,"4 3/4""",N,3070,"Black Vinyl Idle Cable - 32-1/2""",yes
156,oldbook_2026,891,SOFTAIL,For 96-97 FXSTSB,FXSTSB,1996,1997,,throttle,braided,0650-0292,06500292,56356-96,"30 3/4""",90°,"5""",,2337,"Stainless Braided Throttle Cable - 30-3/4""",yes
157,oldbook_2026,891,SOFTAIL,For 96-97 FXSTSB,FXSTSB,1996,1997,,throttle,black_vinyl,0650-0329,06500329,56356-96,"30 3/4""",90°,"5""",,14302,"Black Vinyl Throttle Cable - 30-3/4""",no
158,oldbook_2026,891,SOFTAIL,For 96-97 FXSTSB,FXSTSB,1996,1997,,idle,braided,0651-0099,06510099,56342-96,"30 3/4""",90°,"4 3/4""",N,2408,"Stainless Braided Idle Cable - 30-3/4""",yes
159,oldbook_2026,891,SOFTAIL,For 96-97 FXSTSB,FXSTSB,1996,1997,,idle,black_vinyl,0651-0136,06510136,56342-96,"30 3/4""",90°,"4 3/4""",N,188,"Black Vinyl Idle Cable - 30-3/4""",yes
160,oldbook_2026,891,SOFTAIL,For 95 FXSTSB,FXSTSB,1995,1995,,throttle,braided,0650-0308,06500308,56343-90,"30""",90°,"5""",,3091,"Stainless Braided Throttle Cable - 30""",yes
161,oldbook_2026,891,SOFTAIL,For 95 FXSTSB,FXSTSB,1995,1995,,throttle,black_vinyl,0650-0345,06500345,56343-90,"30""",90°,"5""",,3288,"Black Vinyl Throttle Cable - 30""",yes
162,oldbook_2026,891,SOFTAIL,For 95 FXSTSB,FXSTSB,1995,1995,,idle,braided,0651-0115,06510115,56342-90,"30""",90°,"4 3/4""",N,8027,"Stainless Braided Idle Cable - 30""",yes
163,oldbook_2026,891,SOFTAIL,For 95 FXSTSB,FXSTSB,1995,1995,,idle,black_vinyl,0651-0152,06510152,56342-90,"30""",90°,"4 3/4""",N,8226,"Black Vinyl Idle Cable - 30"" - Vinyl",yes
164,oldbook_2026,891,SOFTAIL,For 96-99 FLSTC,FLSTC,1996,1999,,throttle,braided,0650-0292,06500292,56356-96,"30 3/4""",90°,"5""",,2337,"Stainless Braided Throttle Cable - 30-3/4""",yes
165,oldbook_2026,891,SOFTAIL,For 96-99 FLSTC,FLSTC,1996,1999,,throttle,black_vinyl,0650-0329,06500329,56356-96,"30 3/4""",90°,"5""",,14302,"Black Vinyl Throttle Cable - 30-3/4""",no
166,oldbook_2026,891,SOFTAIL,For 96-99 FLSTC,FLSTC,1996,1999,,idle,braided,0651-0099,06510099,56342-96,"30 3/4""",90°,"4 3/4""",N,2408,"Stainless Braided Idle Cable - 30-3/4""",yes
167,oldbook_2026,891,SOFTAIL,For 96-99 FLSTC,FLSTC,1996,1999,,idle,black_vinyl,0651-0136,06510136,56342-96,"30 3/4""",90°,"4 3/4""",N,188,"Black Vinyl Idle Cable - 30-3/4""",yes
168,oldbook_2026,891,SOFTAIL,For 90-95 FLSTC,FLSTC,1990,1995,,throttle,braided,0650-0308,06500308,56343-90,"30""",90°,"5""",,3091,"Stainless Braided Throttle Cable - 30""",yes
169,oldbook_2026,891,SOFTAIL,For 90-95 FLSTC,FLSTC,1990,1995,,throttle,black_vinyl,0650-0345,06500345,56343-90,"30""",90°,"5""",,3288,"Black Vinyl Throttle Cable - 30""",yes
170,oldbook_2026,891,SOFTAIL,For 90-95 FLSTC,FLSTC,1990,1995,,idle,braided,0651-0115,06510115,56342-90,"30""",90°,"4 3/4""",N,8027,"Stainless Braided Idle Cable - 30""",yes
171,oldbook_2026,891,SOFTAIL,For 90-95 FLSTC,FLSTC,1990,1995,,idle,black_vinyl,0651-0152,06510152,56342-90,"30""",90°,"4 3/4""",N,8226,"Black Vinyl Idle Cable - 30"" - Vinyl",yes
172,oldbook_2026,891,SOFTAIL,For 87-89 FLSTC,FLSTC,1987,1989,,throttle,braided,0650-0307,06500307,56324-81C,"32 1/4""",45°,-,,3243,"Stainless Braided Throttle Cable - 32-1/2""",no
173,oldbook_2026,891,SOFTAIL,For 87-89 FLSTC,FLSTC,1987,1989,,throttle,black_vinyl,0650-0344,06500344,56324-81C,"32 1/4""",45°,-,,3098,"Black Vinyl Throttle Cable - 32-1/2""",no
174,oldbook_2026,891,SOFTAIL,For 87-89 FLSTC,FLSTC,1987,1989,,idle,braided,0651-0118,06510118,56323-81C,"32 1/4""",45°,"4""",N,3199,"Stainless Braided Idle Cable - 32-1/2""",no
175,oldbook_2026,891,SOFTAIL,For 87-89 FLSTC,FLSTC,1987,1989,,idle,black_vinyl,0651-0155,06510155,56323-81C,"32 1/4""",45°,"4""",N,14253,"Black Vinyl Idle Cable - 32-1/2""",no
176,oldbook_2026,891,SOFTAIL,For 90 FLST,FLST,1990,1990,,throttle,braided,0650-0308,06500308,56343-90,"30""",90°,"5""",,3091,"Stainless Braided Throttle Cable - 30""",yes
177,oldbook_2026,891,SOFTAIL,For 90 FLST,FLST,1990,1990,,throttle,black_vinyl,0650-0345,06500345,56343-90,"30""",90°,"5""",,3288,"Black Vinyl Throttle Cable - 30""",yes
178,oldbook_2026,891,SOFTAIL,For 90 FLST,FLST,1990,1990,,idle,braided,0651-0115,06510115,56342-90,"30""",90°,"4 3/4""",N,8027,"Stainless Braided Idle Cable - 30""",yes
179,oldbook_2026,891,SOFTAIL,For 90 FLST,FLST,1990,1990,,idle,black_vinyl,0651-0152,06510152,56342-90,"30""",90°,"4 3/4""",N,8226,"Black Vinyl Idle Cable - 30"" - Vinyl",yes
180,oldbook_2026,891,SOFTAIL,For 86-89 FLST,FLST,1986,1989,,throttle,braided,0650-0307,06500307,56324-81C,"32 1/4""",45°,-,,3243,"Stainless Braided Throttle Cable - 32-1/2""",no
181,oldbook_2026,891,SOFTAIL,For 86-89 FLST,FLST,1986,1989,,throttle,black_vinyl,0650-0344,06500344,56324-81C,"32 1/4""",45°,-,,3098,"Black Vinyl Throttle Cable - 32-1/2""",no
182,oldbook_2026,891,SOFTAIL,For 86-89 FLST,FLST,1986,1989,,idle,braided,0651-0118,06510118,56323-81C,"32 1/4""",45°,"4""",N,3199,"Stainless Braided Idle Cable - 32-1/2""",no
183,oldbook_2026,891,SOFTAIL,For 86-89 FLST,FLST,1986,1989,,idle,black_vinyl,0651-0155,06510155,56323-81C,"32 1/4""",45°,"4""",N,14253,"Black Vinyl Idle Cable - 32-1/2""",no
184,oldbook_2026,891,SOFTAIL,For 96-99 FLSTF,FLSTF,1996,1999,,throttle,braided,0650-0292,06500292,56356-96,"30 3/4""",90°,"5""",,2337,"Stainless Braided Throttle Cable - 30-3/4""",yes
185,oldbook_2026,891,SOFTAIL,For 96-99 FLSTF,FLSTF,1996,1999,,throttle,black_vinyl,0650-0329,06500329,56356-96,"30 3/4""",90°,"5""",,14302,"Black Vinyl Throttle Cable - 30-3/4""",no
186,oldbook_2026,891,SOFTAIL,For 96-99 FLSTF,FLSTF,1996,1999,,idle,braided,0651-0099,06510099,56342-90,"30 3/4""",90°,"4 3/4""",N,2408,"Stainless Braided Idle Cable - 30-3/4""",yes
187,oldbook_2026,891,SOFTAIL,For 96-99 FLSTF,FLSTF,1996,1999,,idle,black_vinyl,0651-0136,06510136,56342-90,"30 3/4""",90°,"4 3/4""",N,188,"Black Vinyl Idle Cable - 30-3/4""",yes
188,oldbook_2026,891,SOFTAIL,For 90-95 FLSTF,FLSTF,1990,1995,,throttle,braided,0650-0308,06500308,56343-90,"30""",90°,"5""",,3091,"Stainless Braided Throttle Cable - 30""",yes
189,oldbook_2026,891,SOFTAIL,For 90-95 FLSTF,FLSTF,1990,1995,,throttle,black_vinyl,0650-0345,06500345,56343-90,"30""",90°,"5""",,3288,"Black Vinyl Throttle Cable - 30""",yes
190,oldbook_2026,891,SOFTAIL,For 90-95 FLSTF,FLSTF,1990,1995,,idle,braided,0651-0115,06510115,56342-90,"30""",90°,"4 3/4""",N,8027,"Stainless Braided Idle Cable - 30""",yes
191,oldbook_2026,891,SOFTAIL,For 90-95 FLSTF,FLSTF,1990,1995,,idle,black_vinyl,0651-0152,06510152,56342-90,"30""",90°,"4 3/4""",N,8226,"Black Vinyl Idle Cable - 30"" - Vinyl",yes
192,oldbook_2026,891,SOFTAIL,For 96 FLSTN,FLSTN,1996,1996,,throttle,braided,0650-0292,06500292,56356-96,"30 3/4""",90°,"5""",,2337,"Stainless Braided Throttle Cable - 30-3/4""",yes
193,oldbook_2026,891,SOFTAIL,For 96 FLSTN,FLSTN,1996,1996,,throttle,black_vinyl,0650-0329,06500329,56356-96,"30 3/4""",90°,"5""",,14302,"Black Vinyl Throttle Cable - 30-3/4""",no
194,oldbook_2026,891,SOFTAIL,For 96 FLSTN,FLSTN,1996,1996,,idle,braided,0651-0099,06510099,56342-96,"30 3/4""",90°,"4 3/4""",N,2408,"Stainless Braided Idle Cable - 30-3/4""",yes
195,oldbook_2026,891,SOFTAIL,For 96 FLSTN,FLSTN,1996,1996,,idle,black_vinyl,0651-0136,06510136,56342-96,"30 3/4""",90°,"4 3/4""",N,188,"Black Vinyl Idle Cable - 30-3/4""",yes
196,oldbook_2026,891,SOFTAIL,For 93-95 FLSTN,FLSTN,1993,1995,,throttle,braided,0650-0308,06500308,56343-90,"30""",90°,"5""",,3091,"Stainless Braided Throttle Cable - 30""",yes
197,oldbook_2026,891,SOFTAIL,For 93-95 FLSTN,FLSTN,1993,1995,,throttle,black_vinyl,0650-0345,06500345,56343-90,"30""",90°,"5""",,3288,"Black Vinyl Throttle Cable - 30""",yes
198,oldbook_2026,891,SOFTAIL,For 93-95 FLSTN,FLSTN,1993,1995,,idle,braided,0651-0115,06510115,56342-90,"30""",90°,"4 3/4""",N,8027,"Stainless Braided Idle Cable - 30""",yes
199,oldbook_2026,891,SOFTAIL,For 93-95 FLSTN,FLSTN,1993,1995,,idle,black_vinyl,0651-0152,06510152,56342-90,"30""",90°,"4 3/4""",N,8226,"Black Vinyl Idle Cable - 30"" - Vinyl",yes
200,oldbook_2026,891,SOFTAIL,For 97-99 FLSTS,FLSTS,1997,1999,,throttle,braided,0650-0292,06500292,56356-96,"30 3/4""",90°,"5""",,2337,"Stainless Braided Throttle Cable - 30-3/4""",yes
201,oldbook_2026,891,SOFTAIL,For 97-99 FLSTS,FLSTS,1997,1999,,throttle,black_vinyl,0650-0329,06500329,56356-96,"30 3/4""",90°,"5""",,14302,"Black Vinyl Throttle Cable - 30-3/4""",no
202,oldbook_2026,891,SOFTAIL,For 97-99 FLSTS,FLSTS,1997,1999,,idle,braided,0651-0099,06510099,56342-96,"30 3/4""",90°,"4 3/4""",N,2408,"Stainless Braided Idle Cable - 30-3/4""",yes
203,oldbook_2026,891,SOFTAIL,For 97-99 FLSTS,FLSTS,1997,1999,,idle,black_vinyl,0651-0136,06510136,56342-96,"30 3/4""",90°,"4 3/4""",N,188,"Black Vinyl Idle Cable - 30-3/4""",yes
204,oldbook_2026,891,DYNA,For 96-98 FXD,FXD,1996,1998,,throttle,braided,0650-0295,06500295,56356-96,"32 1/2""",90°,"5""",,14157,"Stainless Braided Throttle Cable - 32-1/2""",no
205,oldbook_2026,891,DYNA,For 96-98 FXD,FXD,1996,1998,,throttle,black_vinyl,0650-0332,06500332,56356-96,"32 1/2""",90°,"5""",,14346,"Black Vinyl Throttle Cable - 32-1/2""",no
206,oldbook_2026,891,DYNA,For 96-98 FXD,FXD,1996,1998,,idle,braided,0651-0101,06510101,56355-96,"31 3/4""",90°,"4 3/4""",N,14269,"Stainless Braided Idle Cable - 31-3/4""",yes
207,oldbook_2026,891,DYNA,For 96-98 FXD,FXD,1996,1998,,idle,black_vinyl,0651-0138,06510138,56355-96,"31 3/4""",90°,"4 3/4""",N,3069,"Black Vinyl Idle Cable - 31-3/4""",yes
208,oldbook_2026,891,DYNA,For 95 FXD,FXD,1995,1995,,throttle,braided,0650-0315,06500315,56356-92,"32 1/2""",90°,"5""",,14342,"Stainless Braided Throttle Cable - 32-1/2""",yes
209,oldbook_2026,891,DYNA,For 95 FXD,FXD,1995,1995,,throttle,black_vinyl,0650-0352,06500352,56356-92,"32 1/2""",90°,"5""",,14243,"Black Vinyl Throttle Cable - 32-1/2""",yes
210,oldbook_2026,891,DYNA,For 95 FXD,FXD,1995,1995,,idle,braided,0651-0117,06510117,56355-92,"31 3/4""",90°,"4 3/4""",N,14135,"Stainless Braided Idle Cable - 31-3/4""",yes
211,oldbook_2026,891,DYNA,For 95 FXD,FXD,1995,1995,,idle,black_vinyl,0651-0154,06510154,56355-92,"31 3/4""",90°,"4 3/4""",N,3258,"Black Vinyl Idle Cable - 31-3/4"" - Vinyl",yes
212,oldbook_2026,891,DYNA,For 96-98 FXDWG/I,FXDWG/I,1996,1998,,throttle,braided,0650-0295,06500295,56356-96,"32 1/2""",90°,"5""",,14157,"Stainless Braided Throttle Cable - 32-1/2""",no
213,oldbook_2026,891,DYNA,For 96-98 FXDWG/I,FXDWG/I,1996,1998,,throttle,black_vinyl,0650-0332,06500332,56356-96,"32 1/2""",90°,"5""",,14346,"Black Vinyl Throttle Cable - 32-1/2""",no
214,oldbook_2026,891,DYNA,For 96-98 FXDWG/I,FXDWG/I,1996,1998,,idle,braided,0651-0101,06510101,56355-96,"31 3/4""",90°,"4 3/4""",N,14269,"Stainless Braided Idle Cable - 31-3/4""",yes
215,oldbook_2026,891,DYNA,For 96-98 FXDWG/I,FXDWG/I,1996,1998,,idle,black_vinyl,0651-0138,06510138,56355-96,"31 3/4""",90°,"4 3/4""",N,3069,"Black Vinyl Idle Cable - 31-3/4""",yes
216,oldbook_2026,891,DYNA,For 93-95 FXDWG,FXDWG,1993,1995,,throttle,braided,0650-0315,06500315,56356-92,"32 1/2""",90°,"5""",,14342,"Stainless Braided Throttle Cable - 32-1/2""",yes
217,oldbook_2026,891,DYNA,For 93-95 FXDWG,FXDWG,1993,1995,,throttle,black_vinyl,0650-0352,06500352,56356-92,"32 1/2""",90°,"5""",,14243,"Black Vinyl Throttle Cable - 32-1/2""",yes
218,oldbook_2026,891,DYNA,For 93-95 FXDWG,FXDWG,1993,1995,,idle,braided,0651-0117,06510117,56355-92,"31 3/4""",90°,"4 3/4""",N,14135,"Stainless Braided Idle Cable - 31-3/4""",yes
219,oldbook_2026,891,DYNA,For 93-95 FXDWG,FXDWG,1993,1995,,idle,black_vinyl,0651-0154,06510154,56355-92,"31 3/4""",90°,"4 3/4""",N,3258,"Black Vinyl Idle Cable - 31-3/4"" - Vinyl",yes
220,oldbook_2026,891,DYNA,For 96-98 FXDL,FXDL,1996,1998,,throttle,braided,0650-0295,06500295,56356-96,"32 1/2""",90°,"5""",,14157,"Stainless Braided Throttle Cable - 32-1/2""",no
221,oldbook_2026,891,DYNA,For 96-98 FXDL,FXDL,1996,1998,,throttle,black_vinyl,0650-0332,06500332,56356-96,"32 1/2""",90°,"5""",,14346,"Black Vinyl Throttle Cable - 32-1/2""",no
222,oldbook_2026,891,DYNA,For 96-98 FXDL,FXDL,1996,1998,,idle,braided,0651-0101,06510101,56355-96,"31 3/4""",90°,"4 3/4""",N,14269,"Stainless Braided Idle Cable - 31-3/4""",yes
223,oldbook_2026,891,DYNA,For 96-98 FXDL,FXDL,1996,1998,,idle,black_vinyl,0651-0138,06510138,56355-96,"31 3/4""",90°,"4 3/4""",N,3069,"Black Vinyl Idle Cable - 31-3/4""",yes
224,oldbook_2026,891,DYNA,For 93-95 FXDL,FXDL,1993,1995,,throttle,braided,0650-0315,06500315,56356-92,"32 1/2""",90°,"5""",,14342,"Stainless Braided Throttle Cable - 32-1/2""",yes
225,oldbook_2026,891,DYNA,For 93-95 FXDL,FXDL,1993,1995,,throttle,black_vinyl,0650-0352,06500352,56356-92,"32 1/2""",90°,"5""",,14243,"Black Vinyl Throttle Cable - 32-1/2""",yes
226,oldbook_2026,891,DYNA,For 93-95 FXDL,FXDL,1993,1995,,idle,braided,0651-0117,06510117,56355-92,"31 3/4""",90°,"4 3/4""",N,14135,"Stainless Braided Idle Cable - 31-3/4""",yes
227,oldbook_2026,891,DYNA,For 93-95 FXDL,FXDL,1993,1995,,idle,black_vinyl,0651-0154,06510154,56355-92,"31 3/4""",90°,"4 3/4""",N,3258,"Black Vinyl Idle Cable - 31-3/4"" - Vinyl",yes
